REGION;NUMMR;ACHLR;AEMM;AEMMR;AGED;AGER20;AGEREV;AGEREVQ;ANAI;ANARR;ANEM;ANEMR;APAF;ARRIVR;ASCEN;BAIN;BATI;CATL;CATPC;CHAU;CHFL;CHOS;CLIM;CMBL;COUPLE;CS1;CS2;CS3;CUIS;DEPT;DEROU;DIPL;EAU;EGOUL;ELEC;EMPL;EPCI;ETUD;GARL;HLML;ILETUD;ILETUU;ILT;ILTUU;IMMI;INAI;INAT;INFAM;INPER;INPERF;IPONDI;IRAN;IRANUU;LIENF;LPRF;LPRM;METRODOM;MOCO;MODV;NA38;NA88;NAF08;NAIDT;NAT13;NAT49;NATC;NATN12;NATN49;NATNC;NBPI;NPERR;NUMF;ORIDT;PNAI12;PROF;RECH;SANI;SANIDOM;SEXE;SFM;STAT;STAT_CONJ;STOCD;SURF;TACT;TACTD16;TP;TRANS;TYPC;TYPFC;TYPL;TYPMD;TYPMR;UR;VOIT;WC
01;69;4;1992;8;067;79;066;065;1953;Z;028;04;0;Z;2;1;4;1;0;2;Z;2;2;Z;2;7;73;75;1;99;0;18;2;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.73502650312144;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;6;21;4;21;210;Z;Z;2;Z;1;022;12;1;0;1
01;70;5;2002;9;054;54;053;050;1962;Z;014;03;2;Z;2;1;4;1;0;2;Z;2;1;Z;1;6;66;68;1;99;0;12;1;3;1;16;999999999;2;2;2;Z;Z;2;4;2;1;11;1;4;4;2.51534435652779;1;3;2;2;2;D;22;32;CG;23;2370Z;11;00;997;0;01;997;1;04;4;1;11;01;684A;Z;Z;11;2;32;10;1;10;3;11;111;2;5;1;2;1;412;43;1;2;1
01;70;5;2002;9;058;64;057;055;1958;Z;014;03;1;Z;2;1;4;1;0;2;Z;2;1;Z;1;6;61;63;1;99;0;13;1;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;4;4;2.51534435652779;1;3;1;1;1;D;22;32;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;2;Z;11;1;32;ZZ;1;10;3;12;122;Z;Z;1;2;1;412;43;1;2;1
01;70;5;2002;9;025;24;024;020;1991;Z;014;03;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;4;41;42;1;99;0;17;1;3;1;16;999999999;2;2;2;Z;Z;2;4;2;1;11;1;4;4;2.51534435652779;1;3;3;3;3;D;11;11;PZ;85;8559B;11;00;997;0;01;997;1;04;4;1;11;01;423B;Z;Z;11;1;32;10;6;10;3;11;111;1;5;1;2;1;412;43;1;2;1
01;70;5;2002;9;015;14;014;010;2001;Z;014;03;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;84;1;99;0;03;1;3;1;ZZ;999999999;1;2;2;1;3;Z;Z;2;1;11;1;4;4;2.51534435652779;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;9;Z;11;1;32;ZZ;6;10;3;22;220;Z;Z;1;2;1;412;43;1;2;1
01;71;7;2018;9;057;64;056;055;1963;Z;002;01;0;Z;2;1;4;1;0;2;Z;1;2;Z;2;5;51;52;1;99;0;03;2;1;1;ZZ;999999999;2;1;1;Z;Z;Z;Z;2;1;11;0;1;Z;1.00000942219151;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;02;1;Z;11;01;ZZZZ;2;Z;11;2;12;ZZ;6;22;3;12;122;Z;Z;3;Z;2;022;12;1;1;1
01;72;6;2010;9;065;64;064;060;1953;Z;008;02;0;Z;2;1;4;1;0;2;Z;2;1;Z;2;7;76;77;1;99;0;11;2;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.49029925344662;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;4;10;3;21;210;Z;Z;2;Z;1;022;12;1;1;1
01;73;4;2006;9;052;54;051;050;1964;Z;010;03;2;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;0;18;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;4;3;2.42027127130723;1;3;2;1;6;D;23;33;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;9;Z;11;2;40;ZZ;6;30;4;25;250;Z;Z;2;1;2;212;32;1;0;1
01;73;4;2006;9;011;10;010;010;2005;Z;010;03;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;0;ZZ;2;2;1;ZZ;999999999;1;1;2;1;3;Z;Z;2;1;11;1;4;3;2.42027127130723;1;3;3;3;6;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;Z;Z;11;1;40;ZZ;6;30;4;23;230;Z;Z;2;1;2;212;32;1;0;1
01;73;4;2006;9;009;10;008;005;2007;Z;010;03;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;0;ZZ;2;2;1;ZZ;999999999;1;1;2;1;3;Z;Z;2;1;11;1;4;3;2.42027127130723;1;3;3;3;6;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;Z;Z;11;2;40;ZZ;6;30;4;23;230;Z;Z;2;1;2;212;32;1;0;1
01;73;4;2006;9;053;54;052;050;1963;Z;010;03;0;Z;2;1;4;1;0;2;Z;2;2;Z;2;5;55;55;1;99;0;18;2;2;1;ZZ;999999999;1;1;2;2;5;Z;Z;2;1;11;1;4;Z;2.42027127130723;1;3;0;0;1;D;31;60;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;Z;11;01;ZZZZ;2;Z;11;2;40;ZZ;6;30;4;12;122;Z;Z;2;Z;2;212;32;1;0;1
01;74;5;2015;9;041;54;040;040;1975;Z;001;00;2;Z;2;1;4;1;0;2;Z;2;2;Z;2;4;41;42;1;99;0;16;1;1;1;15;999999999;2;1;2;Z;Z;2;4;2;1;11;1;3;3;2.50354839997208;1;3;2;1;1;D;23;33;PZ;85;8531Z;11;00;997;0;01;997;1;04;3;1;11;01;422E;Z;Z;11;2;22;10;6;21;3;11;111;1;5;3;1;2;202;32;1;1;1
01;74;5;2015;9;008;10;007;005;2008;Z;001;00;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;0;ZZ;1;1;1;ZZ;999999999;1;1;2;1;3;Z;Z;2;1;11;1;3;3;2.50354839997208;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;Z;Z;11;2;22;ZZ;6;21;3;23;230;Z;Z;3;1;2;202;32;1;1;1
01;74;5;2015;9;007;10;006;005;2009;Z;001;00;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;0;ZZ;1;1;1;ZZ;999999999;1;1;2;1;3;Z;Z;2;1;11;1;3;3;2.50354839997208;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;Z;Z;11;2;22;ZZ;6;21;3;23;230;Z;Z;3;1;2;202;32;1;1;1
01;75;6;2017;9;027;29;026;025;1991;Z;001;00;2;Z;2;1;4;1;0;2;Z;2;1;Z;1;5;55;55;1;99;0;15;2;1;1;15;999999999;2;1;2;Z;Z;2;4;2;1;11;1;2;2;2.49740192460851;3;4;2;2;2;D;21;31;GZ;47;4771Z;11;00;997;0;01;997;1;02;2;1;11;01;554E;Z;Z;11;2;30;10;3;21;2;11;111;1;5;3;2;2;300;41;1;2;1
01;75;6;2017;9;032;39;031;030;1986;Z;001;00;1;Z;2;1;4;1;0;2;Z;2;1;Z;1;5;55;55;1;99;0;16;2;1;1;16;999999999;2;1;2;Z;Z;2;4;2;1;11;1;2;2;2.49740192460851;3;5;1;1;1;D;21;31;GZ;47;4772A;11;00;997;0;01;997;1;02;2;1;11;01;554E;Z;Z;11;1;30;10;3;21;2;11;111;1;5;3;2;2;300;41;1;2;1
01;76;4;1980;7;072;79;071;070;1945;Z;037;05;1;Z;2;1;4;1;0;2;Z;2;1;Z;1;7;76;77;1;99;0;11;2;3;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;2;2;4.93496020685263;1;3;1;1;1;D;21;40;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;2;1;11;01;ZZZZ;0;Z;11;1;30;ZZ;1;10;7;21;210;Z;Z;1;2;1;500;44;1;2;1
01;76;4;1980;7;071;79;070;070;1946;Z;037;05;2;Z;2;1;4;1;0;2;Z;2;1;Z;1;7;76;77;1;99;0;12;2;3;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;2;2;4.93496020685263;1;3;2;2;2;D;21;40;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;2;1;11;01;ZZZZ;0;Z;11;2;30;ZZ;1;10;7;21;210;Z;Z;1;2;1;500;44;1;2;1
01;77;4;2010;9;054;54;053;050;1966;Z;010;03;2;Z;2;1;4;1;0;2;Z;1;2;Z;1;8;82;85;1;99;0;02;2;1;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;2;2;0.999961648840273;1;3;2;2;2;D;21;40;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;2;1;11;01;ZZZZ;0;Z;11;2;30;ZZ;1;10;3;25;250;Z;Z;1;2;1;500;44;1;0;1
01;77;4;2010;9;057;64;056;055;1963;Z;010;03;1;Z;2;1;4;1;0;2;Z;1;2;Z;1;6;61;63;1;99;0;03;2;1;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;2;2;0.999961648840273;1;3;1;1;1;D;21;40;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;2;1;11;01;ZZZZ;2;Z;11;1;30;ZZ;1;10;3;12;122;Z;Z;1;2;1;500;44;1;0;1
01;78;3;1992;8;059;64;058;055;1960;Z;027;04;2;Z;2;1;4;1;0;2;Z;1;1;Z;1;8;82;85;1;99;0;12;2;3;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;2;2;5.04298946100604;1;3;2;2;2;D;21;40;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;2;1;11;01;ZZZZ;0;Z;11;2;30;ZZ;1;10;5;24;240;Z;Z;1;2;1;400;42;1;1;1
01;78;3;1992;8;060;64;059;055;1959;Z;027;04;1;Z;2;1;4;1;0;2;Z;1;1;Z;1;4;46;46;1;99;0;12;2;3;1;16;999999999;2;1;2;Z;Z;1;3;2;1;11;1;2;2;5.04298946100604;1;3;1;1;1;D;21;40;GZ;47;4730Z;11;00;997;0;01;997;1;05;2;1;11;01;462A;Z;Z;11;1;30;10;1;10;5;11;111;1;5;1;2;1;400;42;1;1;1
01;79;5;2009;9;042;54;041;040;1976;Z;009;02;0;Z;2;1;4;1;0;2;Z;2;1;Z;2;4;41;42;1;99;0;18;1;1;1;ZZ;999999999;2;2;1;Z;Z;Z;Z;2;1;11;0;1;Z;2.229713418805;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;02;1;Z;11;01;ZZZZ;1;Z;11;2;12;ZZ;6;22;3;12;122;Z;Z;3;Z;2;022;12;1;0;1
01;80;4;1995;8;020;19;019;015;1998;Z;023;04;3;Z;2;1;4;1;0;1;Z;2;1;Z;2;8;82;84;1;99;0;14;2;1;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;3;3;2.49947181834038;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;9;Z;11;2;31;ZZ;6;10;4;22;220;Z;Z;1;2;1;401;42;1;2;1
01;80;4;1995;8;049;54;048;045;1969;Z;023;04;2;Z;2;1;4;1;0;1;Z;2;1;Z;1;8;82;85;1;99;0;13;2;1;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;3;3;2.49947181834038;1;3;2;2;2;D;22;32;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;3;1;11;01;ZZZZ;9;Z;11;2;31;ZZ;1;10;4;25;250;Z;Z;1;2;1;401;42;1;2;1
01;80;4;1995;8;055;54;054;050;1963;Z;023;04;1;Z;2;1;4;1;0;1;Z;2;1;Z;1;6;61;63;1;99;0;13;2;1;1;16;999999999;2;2;2;Z;Z;2;4;2;1;11;1;3;3;2.49947181834038;1;3;1;1;1;D;22;32;FZ;43;4322A;11;00;997;0;01;997;1;04;3;1;11;01;632D;Z;Z;11;1;31;10;1;10;4;11;111;1;5;1;2;1;401;42;1;2;1
01;81;3;1980;7;052;54;051;050;1966;Z;038;05;0;Z;2;1;4;1;0;2;Z;2;2;Z;2;5;56;56;1;99;0;13;2;2;1;16;999999999;2;2;2;Z;Z;1;3;2;1;11;0;1;Z;5;1;3;0;0;1;D;32;50;QB;88;8810A;11;00;997;0;01;997;1;03;1;Z;11;01;563B;Z;Z;11;2;12;10;6;10;4;11;111;2;1;1;Z;1;021;12;1;0;1
01;82;5;1991;8;064;64;063;060;1952;9;025;04;5;0;2;1;4;1;0;2;Z;2;2;Z;2;8;82;86;1;99;2;03;1;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;1;6;21;2;5;3;2.42708113814558;1;3;2;4;5;D;23;33;ZZ;ZZ;ZZZZZ;30;12;CAR;6;ZZ;ZZZ;Z;05;5;2;00;10;ZZZZ;0;Z;11;2;62;ZZ;4;10;7;25;250;Z;Z;1;1;1;111;31;1;1;1
01;82;5;1991;8;029;29;028;025;1987;Z;025;04;6;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;81;81;1;99;2;03;1;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;2;5;3;2.42708113814558;1;3;3;1;6;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;5;2;11;01;ZZZZ;2;Z;11;1;62;ZZ;6;10;7;12;122;Z;Z;1;1;1;111;31;1;1;1
01;82;5;1991;8;024;24;023;020;1992;Z;025;04;6;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;2;03;1;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;2;5;3;2.42708113814558;1;3;3;5;6;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;5;2;11;01;ZZZZ;0;Z;11;2;62;ZZ;6;10;7;24;240;Z;Z;1;1;1;111;31;1;1;1
01;82;5;1991;8;022;24;021;020;1994;Z;025;04;1;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;81;81;1;99;2;03;1;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;2;5;2;2.42708113814558;1;3;1;1;1;D;23;33;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;5;1;11;01;ZZZZ;2;Z;11;1;62;ZZ;6;10;7;12;122;Z;Z;1;1;1;111;31;1;1;1
01;82;5;1991;8;004;05;003;000;2012;Z;025;04;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;2;ZZ;1;3;1;ZZ;999999999;1;2;2;1;3;Z;Z;2;1;11;2;5;2;2.42708113814558;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;5;1;11;01;ZZZZ;Z;Z;11;1;62;ZZ;6;10;7;23;230;Z;Z;1;1;1;111;31;1;1;1
01;83;3;1969;5;074;79;073;070;1942;Z;047;06;1;Z;2;1;4;1;0;2;Z;2;2;Z;1;7;71;71;1;99;0;02;1;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;2;2;4.97428908851154;1;1;1;1;1;D;21;40;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;2;1;11;01;ZZZZ;0;Z;11;1;30;ZZ;1;10;3;21;210;Z;Z;1;2;1;500;44;0;1;1
01;83;3;1969;5;069;79;068;065;1947;Z;047;06;2;Z;2;1;4;1;0;2;Z;2;2;Z;1;7;71;71;1;99;0;02;1;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;2;2;4.97428908851154;1;1;2;2;2;D;21;40;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;2;1;11;01;ZZZZ;9;Z;11;2;30;ZZ;1;10;3;21;210;Z;Z;1;2;1;500;44;0;1;1
01;84;4;2016;9;057;64;056;055;1962;Z;003;01;0;Z;2;1;4;1;0;2;Z;2;1;Z;1;8;82;85;1;99;0;13;2;3;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.86762987736055;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;1;Z;11;01;ZZZZ;0;Z;11;1;11;ZZ;3;10;3;25;250;Z;Z;1;Z;1;012;11;1;1;1
01;85;7;2019;9;061;64;060;060;1959;Z;001;00;0;Z;2;1;4;1;0;2;Z;1;2;Z;2;8;82;86;1;99;0;01;2;1;1;ZZ;999999999;2;1;1;Z;Z;Z;Z;2;1;11;0;1;Z;1.00003449231511;2;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;02;1;Z;11;01;ZZZZ;0;Z;11;1;11;ZZ;6;22;3;25;250;Z;Z;2;Z;2;012;11;1;0;1
01;86;3;1970;6;083;80;082;080;1936;Z;049;06;0;Z;2;1;4;1;0;2;Z;1;2;Z;2;7;76;78;1;99;0;01;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.80408224799453;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;4;10;4;21;210;Z;Z;1;Z;1;022;12;1;0;1
01;87;3;1962;5;095;80;094;090;1921;Z;054;07;0;Z;2;1;3;1;0;2;Z;2;2;Z;2;7;76;78;1;99;0;01;1;2;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.50065736063068;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;1;Z;11;01;ZZZZ;0;Z;11;1;11;ZZ;6;10;3;21;210;Z;Z;1;Z;1;012;11;1;0;1
01;88;5;2014;9;045;54;044;040;1972;Z;003;01;1;Z;2;1;4;1;0;2;Z;2;1;Z;1;2;21;21;1;99;0;16;2;2;1;22;999999999;2;1;2;Z;Z;2;4;2;1;11;1;3;3;2.49777765660206;1;3;1;1;1;D;22;32;GZ;45;4520A;11;00;997;0;01;997;1;03;3;1;11;01;216A;Z;Z;11;1;31;22;3;10;4;11;111;1;5;1;2;1;301;41;1;2;1
01;88;5;2014;9;027;29;026;025;1990;Z;003;01;2;Z;2;1;4;1;0;2;Z;2;1;Z;1;5;54;54;1;99;0;14;2;2;1;16;999999999;2;1;2;Z;Z;2;4;2;3;11;1;3;3;2.49777765660206;1;3;2;2;2;D;22;32;GZ;45;4520A;00;00;997;0;01;997;1;03;3;1;00;01;542A;Z;Z;11;2;31;10;3;10;4;11;111;1;5;1;2;1;301;41;1;2;1
01;88;5;2014;9;001;02;000;000;2016;Z;003;01;3;Z;2;1;4;1;0;2;Z;2;1;Z;2;8;82;85;1;99;0;ZZ;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;3;3;2.49777765660206;Z;Z;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;03;3;1;11;01;ZZZZ;Z;Z;11;2;31;ZZ;6;10;4;23;230;Z;Z;1;2;1;301;41;1;2;1
01;89;7;2017;9;004;05;003;000;2016;Z;003;01;3;Z;2;1;4;1;0;2;Z;1;1;Z;2;8;82;85;1;99;0;ZZ;2;1;1;ZZ;999999999;1;2;1;1;3;Z;Z;2;1;11;1;4;4;1.00000942219151;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;Z;Z;11;1;22;ZZ;6;22;4;23;230;Z;Z;4;1;2;213;32;1;1;1
01;89;7;2017;9;007;10;007;005;2013;Z;003;01;3;Z;2;1;4;1;0;2;Z;1;1;Z;2;8;82;85;1;99;0;ZZ;2;1;1;ZZ;999999999;1;2;1;1;3;Z;Z;2;1;11;1;4;4;1.00000942219151;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;Z;Z;11;2;22;ZZ;6;22;4;23;230;Z;Z;4;1;2;213;32;1;1;1
01;89;7;2017;9;009;10;008;005;2011;Z;003;01;3;Z;2;1;4;1;0;2;Z;1;1;Z;2;8;82;85;1;99;0;ZZ;2;1;1;ZZ;999999999;1;2;1;1;3;Z;Z;2;1;11;1;4;4;1.00000942219151;1;3;3;3;3;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;Z;Z;11;1;22;ZZ;6;22;4;23;230;Z;Z;4;1;2;213;32;1;1;1
01;89;7;2017;9;025;24;024;020;1995;Z;003;01;2;Z;2;1;4;1;0;2;Z;1;1;Z;2;5;56;56;1;99;0;03;2;1;1;ZZ;999999999;2;2;1;Z;Z;Z;Z;2;1;11;1;4;4;1.00000942219151;1;3;2;1;1;D;23;33;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;4;1;11;01;ZZZZ;2;Z;11;2;22;ZZ;6;22;4;12;125;Z;Z;4;1;2;213;32;1;1;1
01;90;4;1971;6;049;54;048;045;1971;Z;049;06;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;1;10;10;1;99;0;13;2;3;1;21;999999999;2;2;2;Z;Z;2;2;2;1;11;1;3;3;5.38338658146965;1;1;3;1;1;D;12;12;AZ;03;0311Z;11;00;997;0;01;997;1;05;3;1;11;01;122C;Z;Z;11;1;22;21;6;10;4;11;111;1;1;1;1;1;212;32;0;0;1
01;90;4;1971;6;046;54;045;045;1974;Z;049;06;3;Z;2;1;4;1;0;2;Z;2;2;Z;2;8;82;85;1;99;0;13;2;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;3;3;5.38338658146965;1;1;3;5;6;D;12;12;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;3;1;11;01;ZZZZ;0;Z;11;1;22;ZZ;3;10;4;25;250;Z;Z;1;1;1;212;32;0;0;1
01;90;4;1971;6;074;79;073;070;1946;Z;049;06;2;Z;2;1;4;1;0;2;Z;2;2;Z;2;7;76;77;1;99;0;03;2;3;1;ZZ;999999999;2;2;2;Z;Z;Z;Z;2;1;11;1;3;3;5.38338658146965;1;1;2;4;5;D;23;33;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;05;3;1;11;01;ZZZZ;0;Z;11;2;22;ZZ;4;10;4;21;210;Z;Z;1;1;1;212;32;0;0;1
01;91;4;1986;7;065;64;064;060;1954;Z;033;05;0;Z;2;1;4;1;0;2;Z;1;2;Z;2;8;82;86;1;99;0;13;2;2;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;0;1;Z;2.86762987736055;1;3;0;0;1;D;32;50;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;1;Z;11;01;ZZZZ;0;Z;11;2;12;ZZ;6;10;5;25;250;Z;Z;1;Z;1;022;12;1;1;1
01;92;6;2008;9;064;64;064;060;1954;Z;010;03;0;Z;2;1;4;1;0;2;Z;1;1;Z;2;6;61;63;1;99;0;11;2;3;1;16;999999999;2;2;2;Z;Z;2;4;2;1;11;0;1;Z;5;1;3;0;0;1;D;32;50;FZ;43;4399C;11;00;997;0;01;997;1;05;1;Z;11;01;632A;Z;Z;11;1;11;10;4;10;7;11;111;1;5;1;Z;1;011;11;1;1;1
01;93;5;1999;8;017;17;016;015;2001;Z;019;03;3;Z;2;1;4;1;0;2;Z;1;1;Z;2;8;82;84;1;99;0;11;2;3;1;ZZ;999999999;1;1;2;2;4;Z;Z;2;1;11;1;5;5;2.49927052592198;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;5;1;11;01;ZZZZ;0;Z;11;1;33;ZZ;6;10;4;22;220;Z;Z;3;2;1;413;43;1;2;1
01;93;5;1999;8;027;29;026;025;1991;Z;019;03;3;Z;2;1;4;1;0;2;Z;1;1;Z;2;8;81;81;1;99;0;18;2;3;1;ZZ;999999999;2;1;2;Z;Z;Z;Z;2;1;11;1;5;5;2.49927052592198;1;3;3;3;3;D;11;11;ZZ;ZZ;ZZZZZ;11;00;997;0;01;997;1;04;5;1;11;01;ZZZZ;1;Z;11;1;33;ZZ;6;10;4;12;122;Z;Z;3;2;1;413;43;1;2;1
01;93;5;1999;8;032;39;031;030;1986;Z;019;03;3;Z;2;1;4;1;0;2;Z;1;1;Z;2;4;46;46;1;99;0;16;2;3;1;16;999999999;2;1;2;Z;Z;2;4;2;1;11;1;5;5;2.49927052592198;1;3;3;3;3;D;11;11;FZ;43;4321A;11;00;997;0;01;997;1;04;5;1;11;01;461A;Z;Z;11;2;33;10;6;10;4;11;111;1;5;3;2;1;413;43;1;2;1
01;93;5;1999;8;057;64;056;055;1961;Z;019;03;2;Z;2;1;4;1;0;2;Z;1;1;Z;1;5;51;52;1;99;0;13;2;3;1;16;999999999;2;1;2;Z;Z;2;4;2;1;11;1;5;5;2.49927052592198;1;3;2;1;1;D;22;32;QB;87;8790B;11;00;997;0;01;997;1;04;5;1;11;01;525D;Z;Z;11;2;33;10;1;10;4;11;111;1;5;3;2;1;413;43;1;2;1
